GRUPO;DATA;DIA_EXPERIMENTO;ID_ANIMAL;DIETA;TRATAMENTO;PERIODO;HORA;TEMPERATURA_ANIMAL
1;30/07/2017;22;2416;2;2;1;13:31;39,25
1;30/07/2017;22;2416;2;2;1;14:01;39,50
1;30/07/2017;22;2416;2;2;1;14:31;39,38
1;30/07/2017;22;2416;2;2;1;15:01;39,25
1;30/07/2017;22;2416;2;2;1;15:31;39,13
1;30/07/2017;22;2416;2;2;1;16:01;38,88
1;30/07/2017;22;2416;2;2;1;16:31;39,13
1;30/07/2017;22;2416;2;2;1;17:01;39,13
1;30/07/2017;22;2416;2;2;1;17:31;39,00
1;30/07/2017;22;2416;2;2;1;18:01;39,00
1;30/07/2017;22;2416;2;2;1;18:31;39,00
1;30/07/2017;22;2416;2;2;1;19:01;38,88
1;30/07/2017;22;2416;2;2;1;19:31;39,00
1;30/07/2017;22;2416;2;2;1;20:01;39,13
1;30/07/2017;22;2416;2;2;1;20:31;39,00
1;30/07/2017;22;2416;2;2;1;21:01;39,25
1;30/07/2017;22;2416;2;2;1;21:31;39,38
1;30/07/2017;22;2416;2;2;1;22:01;39,50
1;30/07/2017;22;2416;2;2;1;22:31;39,50
1;30/07/2017;22;2416;2;2;1;23:01;39,25
1;30/07/2017;22;2416;2;2;1;23:31;39,00
1;31/07/2017;23;2416;2;2;1;00:01;38,63
1;31/07/2017;23;2416;2;2;1;00:31;38,88
1;31/07/2017;23;2416;2;2;1;01:01;39,13
1;31/07/2017;23;2416;2;2;1;01:31;39,00
1;31/07/2017;23;2416;2;2;1;02:01;39,00
1;31/07/2017;23;2416;2;2;1;02:31;38,88
1;31/07/2017;23;2416;2;2;1;03:01;38,88
1;31/07/2017;23;2416;2;2;1;03:31;38,88
1;31/07/2017;23;2416;2;2;1;04:01;38,88
1;31/07/2017;23;2416;2;2;1;04:31;39,00
1;31/07/2017;23;2416;2;2;1;05:01;38,88
1;31/07/2017;23;2416;2;2;1;05:31;38,75
1;31/07/2017;23;2416;2;2;1;06:01;38,75
1;31/07/2017;23;2416;2;2;1;06:31;38,75
1;31/07/2017;23;2416;2;2;1;07:01;39,13
1;31/07/2017;23;2416;2;2;1;07:31;39,13
1;31/07/2017;23;2416;2;2;1;08:01;39,00
1;31/07/2017;23;2416;2;2;1;08:31;39,13
1;31/07/2017;23;2416;2;2;1;09:01;39,25
1;31/07/2017;23;2416;2;2;1;09:31;39,38
1;31/07/2017;23;2416;2;2;1;10:01;39,00
1;31/07/2017;23;2416;2;2;1;10:31;38,88
1;31/07/2017;23;2416;2;2;1;11:01;38,75
1;31/07/2017;23;2416;2;2;1;11:31;39,00
1;31/07/2017;23;2416;2;2;1;12:01;39,13
1;31/07/2017;23;2416;2;2;1;12:31;39,00
1;31/07/2017;23;2416;2;2;1;13:01;38,88
1;31/07/2017;23;2416;2;2;1;13:31;39,13
1;31/07/2017;23;2416;2;2;1;14:01;39,50
1;31/07/2017;23;2416;2;2;1;14:31;39,63
1;31/07/2017;23;2416;2;2;1;15:01;39,63
1;31/07/2017;23;2416;2;2;1;15:31;39,13
1;31/07/2017;23;2416;2;2;1;16:01;39,00
1;31/07/2017;23;2416;2;2;1;16:31;39,00
1;31/07/2017;23;2416;2;2;1;17:01;39,00
1;31/07/2017;23;2416;2;2;1;17:31;38,88
1;31/07/2017;23;2416;2;2;1;18:01;39,00
1;31/07/2017;23;2416;2;2;1;18:31;39,25
1;31/07/2017;23;2416;2;2;1;19:01;39,75
1;31/07/2017;23;2416;2;2;1;19:31;39,63
1;31/07/2017;23;2416;2;2;1;20:01;39,25
1;31/07/2017;23;2416;2;2;1;20:31;38,88
1;31/07/2017;23;2416;2;2;1;21:01;39,00
1;31/07/2017;23;2416;2;2;1;21:31;39,00
1;31/07/2017;23;2416;2;2;1;22:01;39,25
1;31/07/2017;23;2416;2;2;1;22:31;39,50
1;31/07/2017;23;2416;2;2;1;23:01;39,38
1;31/07/2017;23;2416;2;2;1;23:31;39,13
1;01/08/2017;24;2416;2;2;1;00:01;39,13
1;01/08/2017;24;2416;2;2;1;00:31;39,00
1;01/08/2017;24;2416;2;2;1;01:01;39,00
1;01/08/2017;24;2416;2;2;1;01:31;39,13
1;01/08/2017;24;2416;2;2;1;02:01;39,00
1;01/08/2017;24;2416;2;2;1;02:31;38,88
1;01/08/2017;24;2416;2;2;1;03:01;39,00
1;01/08/2017;24;2416;2;2;1;03:31;38,88
1;01/08/2017;24;2416;2;2;1;04:01;38,88
1;01/08/2017;24;2416;2;2;1;04:31;39,13
1;01/08/2017;24;2416;2;2;1;05:01;39,38
1;01/08/2017;24;2416;2;2;1;05:31;39,00
1;01/08/2017;24;2416;2;2;1;06:01;38,88
1;01/08/2017;24;2416;2;2;1;06:31;38,88
1;01/08/2017;24;2416;2;2;1;07:01;39,00
1;01/08/2017;24;2416;2;2;1;07:31;39,00
1;01/08/2017;24;2416;2;2;1;08:01;38,50
1;01/08/2017;24;2416;2;2;1;08:31;38,50
1;01/08/2017;24;2416;2;2;1;09:01;38,50
1;01/08/2017;24;2416;2;2;1;09:31;38,63
1;01/08/2017;24;2416;2;2;1;10:01;38,88
1;01/08/2017;24;2416;2;2;1;10:31;39,00
1;01/08/2017;24;2416;2;2;1;11:01;38,88
1;01/08/2017;24;2416;2;2;1;11:31;38,63
1;01/08/2017;24;2416;2;2;1;12:01;38,88
1;01/08/2017;24;2416;2;2;1;12:31;38,88
1;01/08/2017;24;2416;2;2;1;13:01;39,13
1;01/08/2017;24;2416;2;2;1;13:31;39,13
1;01/08/2017;24;2416;2;2;1;14:01;38,88
1;01/08/2017;24;2416;2;2;1;14:31;38,63
1;01/08/2017;24;2416;2;2;1;15:01;39,00
1;01/08/2017;24;2416;2;2;1;15:31;39,13
1;01/08/2017;24;2416;2;2;1;16:01;39,13
1;01/08/2017;24;2416;2;2;1;16:31;39,00
1;01/08/2017;24;2416;2;2;1;17:01;38,75
1;01/08/2017;24;2416;2;2;1;17:31;39,00
1;01/08/2017;24;2416;2;2;1;18:01;38,88
1;01/08/2017;24;2416;2;2;1;18:31;39,00
1;01/08/2017;24;2416;2;2;1;19:01;39,13
1;01/08/2017;24;2416;2;2;1;19:31;39,25
1;01/08/2017;24;2416;2;2;1;20:01;39,50
1;01/08/2017;24;2416;2;2;1;20:31;39,50
1;01/08/2017;24;2416;2;2;1;21:01;39,38
1;01/08/2017;24;2416;2;2;1;21:31;38,75
1;01/08/2017;24;2416;2;2;1;22:01;38,75
1;01/08/2017;24;2416;2;2;1;22:31;38,75
1;01/08/2017;24;2416;2;2;1;23:01;38,88
1;01/08/2017;24;2416;2;2;1;23:31;38,88
1;02/08/2017;25;2416;2;2;1;00:01;38,75
1;02/08/2017;25;2416;2;2;1;00:31;38,75
1;02/08/2017;25;2416;2;2;1;01:01;38,88
1;02/08/2017;25;2416;2;2;1;01:31;38,75
1;02/08/2017;25;2416;2;2;1;02:01;38,75
1;02/08/2017;25;2416;2;2;1;02:31;38,88
1;02/08/2017;25;2416;2;2;1;03:01;39,00
1;02/08/2017;25;2416;2;2;1;03:31;39,25
1;02/08/2017;25;2416;2;2;1;04:01;39,13
1;02/08/2017;25;2416;2;2;1;04:31;38,88
1;02/08/2017;25;2416;2;2;1;05:01;38,75
1;02/08/2017;25;2416;2;2;1;05:31;38,75
1;02/08/2017;25;2416;2;2;1;06:01;38,75
1;02/08/2017;25;2416;2;2;1;06:31;38,63
1;02/08/2017;25;2416;2;2;1;07:01;38,75
1;02/08/2017;25;2416;2;2;1;07:31;38,75
1;02/08/2017;25;2416;2;2;1;08:01;38,75
1;02/08/2017;25;2416;2;2;1;08:31;38,38
1;02/08/2017;25;2416;2;2;1;09:01;38,75
1;02/08/2017;25;2416;2;2;1;09:31;39,13
1;02/08/2017;25;2416;2;2;1;10:01;38,88
1;02/08/2017;25;2416;2;2;1;10:31;38,88
1;02/08/2017;25;2416;2;2;1;11:01;38,63
1;02/08/2017;25;2416;2;2;1;11:31;39,00
1;02/08/2017;25;2416;2;2;1;12:01;39,38
1;02/08/2017;25;2416;2;2;1;12:31;39,00
1;02/08/2017;25;2416;2;2;1;13:01;38,88
1;02/08/2017;25;2416;2;2;1;13:31;38,88
1;02/08/2017;25;2416;2;2;1;14:01;38,88
1;02/08/2017;25;2416;2;2;1;14:31;39,00
1;02/08/2017;25;2416;2;2;1;15:01;39,13
1;02/08/2017;25;2416;2;2;1;15:31;38,88
1;02/08/2017;25;2416;2;2;1;16:01;39,13
1;02/08/2017;25;2416;2;2;1;16:31;39,25
1;02/08/2017;25;2416;2;2;1;17:01;39,13
1;02/08/2017;25;2416;2;2;1;17:31;39,13
1;02/08/2017;25;2416;2;2;1;18:01;39,00
1;02/08/2017;25;2416;2;2;1;18:31;38,75
1;02/08/2017;25;2416;2;2;1;19:01;39,00
1;02/08/2017;25;2416;2;2;1;19:31;39,00
1;02/08/2017;25;2416;2;2;1;20:01;39,00
1;02/08/2017;25;2416;2;2;1;20:31;39,38
1;02/08/2017;25;2416;2;2;1;21:01;39,25
1;02/08/2017;25;2416;2;2;1;21:31;39,13
1;02/08/2017;25;2416;2;2;1;22:01;39,13
1;02/08/2017;25;2416;2;2;1;22:31;39,25
1;02/08/2017;25;2416;2;2;1;23:01;39,25
1;02/08/2017;25;2416;2;2;1;23:31;39,50
1;03/08/2017;26;2416;2;2;1;00:01;39,63
1;03/08/2017;26;2416;2;2;1;00:31;39,63
1;03/08/2017;26;2416;2;2;1;01:01;39,63
1;03/08/2017;26;2416;2;2;1;01:31;38,88
1;03/08/2017;26;2416;2;2;1;02:01;38,50
1;03/08/2017;26;2416;2;2;1;02:31;38,63
1;03/08/2017;26;2416;2;2;1;03:01;38,75
1;03/08/2017;26;2416;2;2;1;03:31;38,63
1;03/08/2017;26;2416;2;2;1;04:01;38,63
1;03/08/2017;26;2416;2;2;1;04:31;38,75
1;03/08/2017;26;2416;2;2;1;05:01;38,88
1;03/08/2017;26;2416;2;2;1;05:31;38,63
1;03/08/2017;26;2416;2;2;1;06:01;38,63
1;03/08/2017;26;2416;2;2;1;06:31;38,63
1;03/08/2017;26;2416;2;2;1;07:01;38,75
1;03/08/2017;26;2416;2;2;1;07:31;38,63
1;03/08/2017;26;2416;2;2;1;08:01;38,88
1;03/08/2017;26;2416;2;2;1;08:31;38,88
1;03/08/2017;26;2416;2;2;1;09:01;39,00
1;03/08/2017;26;2416;2;2;1;09:31;39,25
1;03/08/2017;26;2416;2;2;1;10:01;39,13
1;03/08/2017;26;2416;2;2;1;10:31;38,63
1;03/08/2017;26;2416;2;2;1;11:01;38,63
1;03/08/2017;26;2416;2;2;1;11:31;38,50
1;03/08/2017;26;2416;2;2;1;12:01;38,75
1;03/08/2017;26;2416;2;2;1;12:31;38,88
1;03/08/2017;26;2416;2;2;1;13:01;38,75
1;03/08/2017;26;2416;2;2;1;13:31;38,88
1;03/08/2017;26;2416;2;2;1;14:01;39,25
1;03/08/2017;26;2416;2;2;1;14:31;39,38
1;03/08/2017;26;2416;2;2;1;15:01;39,25
1;03/08/2017;26;2416;2;2;1;15:31;38,88
1;03/08/2017;26;2416;2;2;1;16:01;38,88
1;03/08/2017;26;2416;2;2;1;16:31;39,13
1;03/08/2017;26;2416;2;2;1;17:01;39,13
1;03/08/2017;26;2416;2;2;1;17:31;39,00
1;03/08/2017;26;2416;2;2;1;18:01;39,25
1;03/08/2017;26;2416;2;2;1;18:31;38,88
1;03/08/2017;26;2416;2;2;1;19:01;39,13
1;03/08/2017;26;2416;2;2;1;19:31;39,38
1;03/08/2017;26;2416;2;2;1;20:01;39,50
1;03/08/2017;26;2416;2;2;1;20:31;39,75
1;03/08/2017;26;2416;2;2;1;21:01;39,25
1;03/08/2017;26;2416;2;2;1;21:31;39,25
1;03/08/2017;26;2416;2;2;1;22:01;39,00
1;03/08/2017;26;2416;2;2;1;22:31;39,00
1;03/08/2017;26;2416;2;2;1;23:01;39,13
1;03/08/2017;26;2416;2;2;1;23:31;38,88
1;04/08/2017;27;2416;2;2;1;00:01;38,88
1;04/08/2017;27;2416;2;2;1;00:31;38,88
1;04/08/2017;27;2416;2;2;1;01:01;39,13
1;04/08/2017;27;2416;2;2;1;01:31;39,25
1;04/08/2017;27;2416;2;2;1;02:01;39,00
1;04/08/2017;27;2416;2;2;1;02:31;38,88
1;04/08/2017;27;2416;2;2;1;03:01;38,88
1;04/08/2017;27;2416;2;2;1;03:31;38,88
1;04/08/2017;27;2416;2;2;1;04:01;39,13
1;04/08/2017;27;2416;2;2;1;04:31;39,25
1;04/08/2017;27;2416;2;2;1;05:01;39,13
1;04/08/2017;27;2416;2;2;1;05:31;39,00
1;04/08/2017;27;2416;2;2;1;06:01;38,75
1;04/08/2017;27;2416;2;2;1;06:31;38,75
1;04/08/2017;27;2416;2;2;1;07:01;38,88
1;04/08/2017;27;2416;2;2;1;07:31;39,00
1;04/08/2017;27;2416;2;2;1;08:01;39,00
1;04/08/2017;27;2416;2;2;1;08:31;38,63
1;04/08/2017;27;2416;2;2;1;09:01;38,63
1;04/08/2017;27;2416;2;2;1;09:31;39,00
1;04/08/2017;27;2416;2;2;1;10:01;39,13
1;04/08/2017;27;2416;2;2;1;10:31;39,38
1;04/08/2017;27;2416;2;2;1;11:01;39,25
1;04/08/2017;27;2416;2;2;1;11:31;38,88
1;04/08/2017;27;2416;2;2;1;12:01;39,13
1;04/08/2017;27;2416;2;2;1;12:31;39,00
1;04/08/2017;27;2416;2;2;1;13:01;39,38
1;04/08/2017;27;2416;2;2;1;13:31;39,75
1;04/08/2017;27;2416;2;2;1;14:04;39,50
1;04/08/2017;27;2416;2;2;1;14:34;39,63
1;04/08/2017;27;2416;2;2;1;15:04;39,50
1;04/08/2017;27;2416;2;2;1;15:34;39,38
1;04/08/2017;27;2416;2;2;1;16:04;39,38
1;04/08/2017;27;2416;2;2;1;16:34;39,75
1;04/08/2017;27;2416;2;2;1;17:04;39,88
1;04/08/2017;27;2416;2;2;1;17:34;39,63
1;04/08/2017;27;2416;2;2;1;18:04;39,50
1;04/08/2017;27;2416;2;2;1;18:34;39,50
1;04/08/2017;27;2416;2;2;1;19:04;39,50
1;04/08/2017;27;2416;2;2;1;19:34;39,38
1;04/08/2017;27;2416;2;2;1;20:04;39,38
1;04/08/2017;27;2416;2;2;1;20:34;39,75
1;04/08/2017;27;2416;2;2;1;21:04;40,00
1;04/08/2017;27;2416;2;2;1;21:34;39,63
1;04/08/2017;27;2416;2;2;1;22:04;39,50
1;04/08/2017;27;2416;2;2;1;22:34;39,25
1;04/08/2017;27;2416;2;2;1;23:04;39,38
1;04/08/2017;27;2416;2;2;1;23:34;39,38
1;05/08/2017;28;2416;2;2;1;00:04;39,50
1;05/08/2017;28;2416;2;2;1;00:34;39,13
1;05/08/2017;28;2416;2;2;1;01:04;39,13
1;05/08/2017;28;2416;2;2;1;01:34;39,25
1;05/08/2017;28;2416;2;2;1;02:04;39,38
1;05/08/2017;28;2416;2;2;1;02:34;39,38
1;05/08/2017;28;2416;2;2;1;03:04;39,38
1;05/08/2017;28;2416;2;2;1;03:34;39,38
1;05/08/2017;28;2416;2;2;1;04:04;39,25
1;05/08/2017;28;2416;2;2;1;04:34;39,38
1;05/08/2017;28;2416;2;2;1;05:04;39,38
1;05/08/2017;28;2416;2;2;1;05:34;39,13
1;05/08/2017;28;2416;2;2;1;06:04;39,25
1;05/08/2017;28;2416;2;2;1;06:34;39,13
1;05/08/2017;28;2416;2;2;1;07:04;39,25
1;05/08/2017;28;2416;2;2;1;07:34;39,13
1;05/08/2017;28;2416;2;2;1;08:04;39,13
1;05/08/2017;28;2416;2;2;1;08:34;39,38
1;05/08/2017;28;2416;2;2;1;09:04;39,50
1;05/08/2017;28;2416;2;2;1;09:34;39,63
1;05/08/2017;28;2416;2;2;1;10:04;39,13
1;05/08/2017;28;2416;2;2;1;10:34;39,13
1;05/08/2017;28;2416;2;2;1;11:04;39,00
1;05/08/2017;28;2416;2;2;1;11:34;39,00
1;05/08/2017;28;2416;2;2;1;12:04;39,38
1;05/08/2017;28;2416;2;2;1;12:34;39,75
1;05/08/2017;28;2416;2;2;1;13:04;39,38
1;05/08/2017;28;2416;2;2;1;13:34;39,25
1;05/08/2017;28;2416;2;2;1;14:04;39,25
1;05/08/2017;28;2416;2;2;1;14:34;39,38
1;05/08/2017;28;2416;2;2;1;15:04;39,13
1;05/08/2017;28;2416;2;2;1;15:34;39,13
1;05/08/2017;28;2416;2;2;1;16:04;39,13
1;05/08/2017;28;2416;2;2;1;16:34;39,13
1;05/08/2017;28;2416;2;2;1;17:04;39,13
1;05/08/2017;28;2416;2;2;1;17:34;39,00
1;05/08/2017;28;2416;2;2;1;18:04;39,00
1;05/08/2017;28;2416;2;2;1;18:34;38,75
1;05/08/2017;28;2416;2;2;1;19:04;38,88
1;05/08/2017;28;2416;2;2;1;19:34;39,13
1;05/08/2017;28;2416;2;2;1;20:04;39,38
1;05/08/2017;28;2416;2;2;1;20:34;39,38
1;05/08/2017;28;2416;2;2;1;21:04;39,25
1;05/08/2017;28;2416;2;2;1;21:34;39,38
1;05/08/2017;28;2416;2;2;1;22:04;39,38
1;05/08/2017;28;2416;2;2;1;22:34;39,63
1;05/08/2017;28;2416;2;2;1;23:04;39,75
1;05/08/2017;28;2416;2;2;1;23:34;39,75
1;06/08/2017;29;2416;2;2;1;00:04;39,25
1;06/08/2017;29;2416;2;2;1;00:34;39,00
1;06/08/2017;29;2416;2;2;1;01:04;39,00
1;06/08/2017;29;2416;2;2;1;01:34;39,13
1;06/08/2017;29;2416;2;2;1;02:04;39,00
1;06/08/2017;29;2416;2;2;1;02:34;39,13
1;06/08/2017;29;2416;2;2;1;03:04;38,88
1;06/08/2017;29;2416;2;2;1;03:34;39,13
1;06/08/2017;29;2416;2;2;1;04:04;39,13
1;06/08/2017;29;2416;2;2;1;04:34;39,25
1;06/08/2017;29;2416;2;2;1;05:04;39,13
1;06/08/2017;29;2416;2;2;1;05:34;39,13
1;06/08/2017;29;2416;2;2;1;06:04;39,13
1;06/08/2017;29;2416;2;2;1;06:34;39,00
1;06/08/2017;29;2416;2;2;1;07:04;39,13
1;06/08/2017;29;2416;2;2;1;07:34;38,88
1;06/08/2017;29;2416;2;2;1;08:04;39,00
1;06/08/2017;29;2416;2;2;1;08:34;39,25
1;06/08/2017;29;2416;2;2;1;09:04;38,75
1;06/08/2017;29;2416;2;2;1;09:34;38,88
1;06/08/2017;29;2416;2;2;1;10:04;39,00
1;06/08/2017;29;2416;2;2;1;10:34;38,88
1;06/08/2017;29;2416;2;2;1;11:04;38,88
1;06/08/2017;29;2416;2;2;1;11:34;39,38
1;06/08/2017;29;2416;2;2;1;12:04;39,38
1;06/08/2017;29;2416;2;2;1;12:34;39,00
1;06/08/2017;29;2416;2;2;1;13:04;39,00
1;06/08/2017;29;2416;2;2;1;13:34;39,13
1;06/08/2017;29;2416;2;2;1;14:04;39,13
1;06/08/2017;29;2416;2;2;1;14:34;39,25
1;06/08/2017;29;2416;2;2;1;15:04;39,13
1;06/08/2017;29;2416;2;2;1;15:34;39,00
1;06/08/2017;29;2416;2;2;1;16:04;39,38
1;06/08/2017;29;2416;2;2;1;16:34;39,50
1;06/08/2017;29;2416;2;2;1;17:04;39,38
1;06/08/2017;29;2416;2;2;1;17:34;39,13
1;06/08/2017;29;2416;2;2;1;18:04;39,00
1;06/08/2017;29;2416;2;2;1;18:34;39,13
1;06/08/2017;29;2416;2;2;1;19:04;39,13
1;06/08/2017;29;2416;2;2;1;19:34;39,50
1;06/08/2017;29;2416;2;2;1;20:04;39,88
1;06/08/2017;29;2416;2;2;1;20:34;39,63
1;06/08/2017;29;2416;2;2;1;21:04;39,38
1;06/08/2017;29;2416;2;2;1;21:34;38,88
1;06/08/2017;29;2416;2;2;1;22:04;38,88
1;06/08/2017;29;2416;2;2;1;22:34;39,25
1;06/08/2017;29;2416;2;2;1;23:04;39,38
1;06/08/2017;29;2416;2;2;1;23:34;39,25
1;07/08/2017;30;2416;2;2;1;00:04;39,13
1;07/08/2017;30;2416;2;2;1;00:34;39,25
1;07/08/2017;30;2416;2;2;1;01:04;39,13
1;07/08/2017;30;2416;2;2;1;01:34;39,00
1;07/08/2017;30;2416;2;2;1;02:04;39,13
1;07/08/2017;30;2416;2;2;1;02:34;39,25
1;07/08/2017;30;2416;2;2;1;03:04;39,50
1;07/08/2017;30;2416;2;2;1;03:34;39,13
1;07/08/2017;30;2416;2;2;1;04:04;39,13
1;07/08/2017;30;2416;2;2;1;04:34;39,13
1;07/08/2017;30;2416;2;2;1;05:04;38,88
1;07/08/2017;30;2416;2;2;1;05:34;39,00
1;07/08/2017;30;2416;2;2;1;06:04;39,13
1;07/08/2017;30;2416;2;2;1;06:34;39,13
1;07/08/2017;30;2416;2;2;1;07:04;39,25
1;07/08/2017;30;2416;2;2;1;07:34;39,00
1;07/08/2017;30;2416;2;2;1;08:04;39,13
1;07/08/2017;30;2416;2;2;1;08:34;39,38
1;07/08/2017;30;2416;2;2;1;09:04;39,25
1;07/08/2017;30;2416;2;2;1;09:34;38,75
1;07/08/2017;30;2416;2;2;1;10:04;38,75
1;07/08/2017;30;2416;2;2;1;10:34;38,88
1;07/08/2017;30;2416;2;2;1;11:04;38,88
1;07/08/2017;30;2416;2;2;1;11:34;39,00
1;07/08/2017;30;2416;2;2;1;12:04;39,00
1;07/08/2017;30;2416;2;2;1;12:34;39,00
1;07/08/2017;30;2416;2;2;1;13:04;39,25
1;20/07/2017;12;2431;2;1;0;07:30;
1;20/07/2017;12;2431;2;1;0;08:00;
1;20/07/2017;12;2431;2;1;0;08:30;
1;20/07/2017;12;2431;2;1;0;09:00;
1;20/07/2017;12;2431;2;1;0;09:30;
1;20/07/2017;12;2431;2;1;0;10:00;
1;20/07/2017;12;2431;2;1;0;10:30;39,25
1;20/07/2017;12;2431;2;1;0;11:00;38,88
1;20/07/2017;12;2431;2;1;0;11:30;38,75
1;20/07/2017;12;2431;2;1;0;12:00;38,75
1;20/07/2017;12;2431;2;1;0;12:30;38,88
1;20/07/2017;12;2431;2;1;0;13:00;39,13
1;20/07/2017;12;2431;2;1;0;13:30;39,25
1;20/07/2017;12;2431;2;1;0;14:00;39,50
1;20/07/2017;12;2431;2;1;0;14:30;39,63
1;20/07/2017;12;2431;2;1;0;15:00;39,75
1;20/07/2017;12;2431;2;1;0;15:30;39,50
1;20/07/2017;12;2431;2;1;0;16:00;39,25
1;20/07/2017;12;2431;2;1;0;16:30;39,50
1;20/07/2017;12;2431;2;1;0;17:00;39,63
1;20/07/2017;12;2431;2;1;0;17:30;39,00
1;20/07/2017;12;2431;2;1;0;18:00;38,75
1;20/07/2017;12;2431;2;1;0;18:30;39,13
1;20/07/2017;12;2431;2;1;0;19:00;39,13
1;20/07/2017;12;2431;2;1;0;19:31;39,25
1;20/07/2017;12;2431;2;1;0;20:00;39,25
1;20/07/2017;12;2431;2;1;0;20:30;39,25
1;20/07/2017;12;2431;2;1;0;21:00;39,50
1;20/07/2017;12;2431;2;1;0;21:30;39,38
1;20/07/2017;12;2431;2;1;0;22:00;39,38
1;20/07/2017;12;2431;2;1;0;22:30;39,50
1;20/07/2017;12;2431;2;1;0;23:00;39,13
1;20/07/2017;12;2431;2;1;0;23:30;39,25
1;21/07/2017;13;2431;2;1;1;00:01;39,25
1;21/07/2017;13;2431;2;1;1;00:31;39,25
1;21/07/2017;13;2431;2;1;1;01:01;39,25
1;21/07/2017;13;2431;2;1;1;01:31;39,25
1;21/07/2017;13;2431;2;1;1;02:01;38,88
1;21/07/2017;13;2431;2;1;1;02:31;38,50
1;21/07/2017;13;2431;2;1;1;03:01;38,63
1;21/07/2017;13;2431;2;1;1;03:31;38,63
1;21/07/2017;13;2431;2;1;1;04:01;38,63
1;21/07/2017;13;2431;2;1;1;04:31;38,75
1;21/07/2017;13;2431;2;1;1;05:01;38,75
1;21/07/2017;13;2431;2;1;1;05:31;39,00
1;21/07/2017;13;2431;2;1;1;06:01;39,00
1;21/07/2017;13;2431;2;1;1;06:31;38,75
1;21/07/2017;13;2431;2;1;1;07:01;38,75
1;21/07/2017;13;2431;2;1;1;07:31;38,88
1;21/07/2017;13;2431;2;1;1;08:01;14,50
1;21/07/2017;13;2431;2;1;1;08:31;14,50
1;21/07/2017;13;2431;2;1;1;09:01;39,38
1;21/07/2017;13;2431;2;1;1;09:31;39,50
1;21/07/2017;13;2431;2;1;1;10:01;39,50
1;21/07/2017;13;2431;2;1;1;10:31;39,75
1;21/07/2017;13;2431;2;1;1;11:01;39,88
1;21/07/2017;13;2431;2;1;1;11:31;40,00
1;21/07/2017;13;2431;2;1;1;12:01;39,88
1;21/07/2017;13;2431;2;1;1;12:31;39,88
1;21/07/2017;13;2431;2;1;1;13:01;39,88
1;21/07/2017;13;2431;2;1;1;13:31;40,00
1;21/07/2017;13;2431;2;1;1;14:01;40,00
1;21/07/2017;13;2431;2;1;1;14:31;40,00
1;21/07/2017;13;2431;2;1;1;15:01;40,00
1;21/07/2017;13;2431;2;1;1;15:31;40,00
1;21/07/2017;13;2431;2;1;1;16:01;40,13
1;21/07/2017;13;2431;2;1;1;16:31;40,25
1;21/07/2017;13;2431;2;1;1;17:01;40,25
1;21/07/2017;13;2431;2;1;1;17:31;39,88
1;21/07/2017;13;2431;2;1;1;18:01;39,75
1;21/07/2017;13;2431;2;1;1;18:31;39,75
1;21/07/2017;13;2431;2;1;1;19:01;39,63
1;21/07/2017;13;2431;2;1;1;19:31;39,75
1;21/07/2017;13;2431;2;1;1;20:01;39,88
1;21/07/2017;13;2431;2;1;1;20:31;40,00
1;21/07/2017;13;2431;2;1;1;21:01;39,88
1;21/07/2017;13;2431;2;1;1;21:31;39,50
1;21/07/2017;13;2431;2;1;1;22:01;39,50
1;21/07/2017;13;2431;2;1;1;22:31;39,50
1;21/07/2017;13;2431;2;1;1;23:01;39,88
1;21/07/2017;13;2431;2;1;1;23:31;39,88
1;22/07/2017;14;2431;2;1;1;00:01;39,88
1;22/07/2017;14;2431;2;1;1;00:31;39,88
1;22/07/2017;14;2431;2;1;1;01:01;39,63
1;22/07/2017;14;2431;2;1;1;01:31;39,38
1;22/07/2017;14;2431;2;1;1;02:01;39,38
1;22/07/2017;14;2431;2;1;1;02:31;39,38
1;22/07/2017;14;2431;2;1;1;03:01;39,25
1;22/07/2017;14;2431;2;1;1;03:31;39,13
1;22/07/2017;14;2431;2;1;1;04:01;39,13
1;22/07/2017;14;2431;2;1;1;04:31;39,38
1;22/07/2017;14;2431;2;1;1;05:01;39,25
1;22/07/2017;14;2431;2;1;1;05:31;39,25
1;22/07/2017;14;2431;2;1;1;06:01;39,13
1;22/07/2017;14;2431;2;1;1;06:31;39,00
1;22/07/2017;14;2431;2;1;1;07:01;39,13
1;22/07/2017;14;2431;2;1;1;07:31;38,88
1;22/07/2017;14;2431;2;1;1;08:01;39,00
1;22/07/2017;14;2431;2;1;1;08:31;39,38
1;22/07/2017;14;2431;2;1;1;09:01;39,75
1;22/07/2017;14;2431;2;1;1;09:31;39,88
1;22/07/2017;14;2431;2;1;1;10:01;40,13
1;22/07/2017;14;2431;2;1;1;10:31;40,38
1;22/07/2017;14;2431;2;1;1;11:01;40,38
1;22/07/2017;14;2431;2;1;1;11:31;40,38
1;22/07/2017;14;2431;2;1;1;12:01;40,50
1;22/07/2017;14;2431;2;1;1;12:31;40,63
1;22/07/2017;14;2431;2;1;1;13:01;40,63
1;22/07/2017;14;2431;2;1;1;13:31;40,75
1;22/07/2017;14;2431;2;1;1;14:01;41,00
1;22/07/2017;14;2431;2;1;1;14:31;41,25
1;22/07/2017;14;2431;2;1;1;15:01;41,50
1;22/07/2017;14;2431;2;1;1;15:31;41,88
1;22/07/2017;14;2431;2;1;1;16:01;42,13
